wav_filename,transcript,duration
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen6-mtxj-b.wav,ONE FIVE OH ONE FIVE,1.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen6-mwhw-b.wav,ONE FIVE OH FOUR FOUR,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fash-b.wav,TWO SIX EIGHT FOUR FOUR ONE EIGHT,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fbbh-b.wav,FOUR FOUR THREE SIX THREE ONE TWO,3.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fclc-b.wav,SIX EIGHT SEVEN FIVE EIGHT OH EIGHT,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fejs-b.wav,TWO SIX EIGHT THREE EIGHT ZERO TWO,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-ffmm-b.wav,FOUR ONE TWO FOUR TWO ONE EIGHT EIGHT NINE SIX,4.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fjam-b.wav,SIX SIX FOUR SEVEN TWO NINE THREE,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fjdn-b.wav,TWO OH ONE FOUR SIX FOUR SIX OH EIGHT THREE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fjmd-b.wav,TWO FIVE TWO TWO OH TWO NINE,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fkai-b.wav,FOUR FOUR FOUR SEVEN,1.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fkdo-b.wav,EIGHT EIGHT TWO EIGHT ONE OH TWO,3.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-flmm2-b.wav,THREE TWO SEVEN ONE SIX NINE FIVE,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-flrp-b.wav,TWO SIX EIGHT FIVE NINE FIVE TWO,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fmjc-b.wav,FOUR TWO ONE OH FOUR FIVE ONE,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fmjd-b.wav,FOUR TWO ONE OH ONE NINE SIX,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fnsv-b.wav,SIX SIX ONE FIVE ZERO SIX FOUR,3.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fplp-b.wav,EIGHT EIGHT FOUR ONE ZERO FIVE SEVEN,5.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fsaf2-b.wav,NINE ONE FOUR THREE THREE SEVEN ONE EIGHT SIX NINE,3.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fsrb-b.wav,FOUR ONE TWO EIGHT THREE ONE NINE FIVE ONE THREE,4.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-ftal-b.wav,TWO SIX EIGHT THREE ZERO TWO SEVEN,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-ftmj-b.wav,TWO SEVEN ONE ZERO EIGHT TWO SIX,3.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-fwxs-b.wav,SEVEN FOUR ONE OH FIVE NINE TWO,4.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mblb-b.wav,TWO OH THREE SEVEN FIVE SEVEN EIGHT EIGHT NINE NINE,3.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mblw-b.wav,FOUR TWO TWO OH EIGHT ONE SIX,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mbmg-b.wav,TWO ONE FIVE FOUR FIVE EIGHT FIVE FOUR SIX NINE,4.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mcen-b.wav,FIVE TWO ONE SIXTY FIFTY FIVE,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mcfl-b.wav,SIX FOUR FIVE THREE THREE SIX FOUR,3.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mcrt-b.wav,THREE SIX THREE OH NINE SIX TWO,3.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mcsc-b.wav,SEVEN THREE ONE ONE THREE THREE EIGHT,3.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mdcs-b.wav,FOUR ONE TWO FOUR TWO TWO THREE FIVE SEVEN EIGHT,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mdcs2-b.wav,FOUR TWO ONE SIX TWO EIGHT THREE,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mdmc-b.wav,THREE SIX ONE ZERO ONE FIVE FIVE,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mdxn-b.wav,TWO SIX EIGHT FOUR ONE SIX ONE,2.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mdxs-b.wav,FOUR ONE TWO SIX EIGHT SEVEN EIGHT EIGHT SEVEN ONE,4.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-meab-b.wav,FOUR ONE TWO TWO FOUR TWO SIX SIX TWO SIX,4.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-meht-b.wav,FOUR ONE TWO FIVE TWO ONE TWO EIGHT TWO FOUR,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mema-b.wav,TWO FOUR THREE EIGHT THREE TWO EIGHT,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mewl-b.wav,TWO SIX EIGHT FOUR SIX FIVE EIGHT,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mfaa-b.wav,FIVE TWO ONE OH TWO SIX EIGHT,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mgah-b.wav,SIX EIGHT THREE FIVE ZERO FOUR ONE,3.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjbh-b.wav,TWO SIX EIGHT THREE ZERO SIX SIX,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjdr-b.wav,FOUR ONE TWO SIX EIGHT ONE ONE EIGHT FOUR TWO,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjes-b.wav,TWO ONE TWO FIVE SEVEN OH TWO SEVEN EIGHT FOUR,3.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjgk-b.wav,FOUR TWO TWO TWO OH EIGHT NINE,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjhp-b.wav,FOUR ONE TWO FIVE TWO ONE EIGHT TWO SIX OH,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mjjs2-b.wav,FOUR TWO TWO ZERO SEVEN NINE ONE,4.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mkdb-b.wav,FIVE TWO ONE FOUR NINE FIVE FOUR,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mkem-b.wav,THREE OH EIGHT FIVE,1.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mmaf-b.wav,FOUR FOUR ONE ONE SEVEN TWO FOUR,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mmal-b.wav,SIX EIGHT ONE SEVEN SEVEN FIVE TWO,2.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mmap-b.wav,NINE TWO TWO SEVEN TWO TWO ZERO,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mmdg-b.wav,FOUR ONE TWO FIVE TWO ONE FIVE THREE THREE NINE,5.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mmtm-b.wav,SEVEN NINE THREE FIVE FOUR TWO NINE,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mnfe-b.wav,TWO SIX EIGHT FIVE FIVE TWO FOUR,4.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mnjl-b.wav,FOUR ONE TWO TWO SIX EIGHT FOUR FOUR SEVEN FOUR,3.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mrab-b.wav,FOUR FIVE TWO EIGHT FIVE ONE EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mrcb-b.wav,AREA CODE FOUR ONE TWO FOUR TWO TWO ONE TWO TWO FIVE,4.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mrjc2-b.wav,SIX SIX FIVE NINE SIX SIX FIVE,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mrmg-b.wav,TWO FOUR TWO TWO NINE ONE TWO,3.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mscg2-b.wav,TWO SIX EIGHT FOUR SIX SEVEN EIGHT,3.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-msct-b.wav,SIX EIGHT THREE THREE SEVEN EIGHT ZERO,3.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-msjm-b.wav,FOUR EIGHT SIX THREE NINE FIVE OH,2.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-msjr-b.wav,EIGHT TWO SIX EIGHT SIX EIGHT SEVEN,2.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mskh-b.wav,SIX SIX ONE NINE EIGHT EIGHT FOUR,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-msrb-b.wav,TWO SEVEN NINE TWO THREE TWO FOUR,3.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mtcv-b.wav,EIGHT FIVE SIX ONE FOUR NINE ZERO,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mtos-b.wav,FOUR EIGHT FOUR TWO,1.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mtxj-b.wav,NINE THREE FIVE OH SIX NINE TWO,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen7-mwhw-b.wav,SIX TWO FIVE ONE FIVE SIX FOUR,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fbbh-b.wav,MARCH THIRD NINETEEN TWENTY EIGHT,2.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fclc-b.wav,JUNE ELEVENTH NINETEEN SIXTY SEVEN,2.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fejs-b.wav,TWO FIFTEEN SIXTY TWO,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-ffmm-b.wav,SEPTEMBER FIFTEENTH NINETEEN SIXTY FIVE,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fjam-b.wav,MAY TWENTY FIRST NINETEEN SIXTY,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fjmd-b.wav,ELEVEN NINE SIXTY EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fkai-b.wav,OCTOBER FIRST NINETEEN SIXTY NINE,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fkdo-b.wav,FIVE TWENTY SIX FORTY FIVE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-flmm2-b.wav,THIRTY ONE J A N U A R Y ONE NINE SEVEN ZERO,5.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-flrp-b.wav,THREE TWENTY SEVEN SIXTY EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fmjc-b.wav,NINE TWENTY THREE SIXTY THREE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fmjd-b.wav,SEVEN FOURTEEN SIXTY ONE,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fnsv-b.wav,JANUARY FIFTEENTH NINETEEN SIXTY THREE,3.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fplp-b.wav,SIX SEVENTEEN THIRTY SIX,3.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fsaf2-b.wav,FIVE SIXTEEN SIXTY NINE,2.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-fsrb-b.wav,DECEMBER EIGHTEENTH NINETEEN FORTY FOUR,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-ftmj-b.wav,JULY THIRTIETH NINETEEN SIXTY FIVE,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mblb-b.wav,JULY TWELFTH NINETEEN SIXTY NINE,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mbmg-b.wav,SEPTEMBER TWENTY SEVENTH NINETEEN SIXTY SEVEN,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mcel-b.wav,TWELVE NINE OF SIXTY,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mcen-b.wav,THREE FOURTEEN SIXTY SEVEN,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mcfl-b.wav,EIGHT FOURTEEN SIXTY FOUR,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mcrt-b.wav,SEVEN MAY NINETEEN FORTY FOUR,3.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mcsc-b.wav,THREE TWELVE FIFTY EIGHT,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mdcs-b.wav,AUGUST SIXTEENTH NINETEEN SIXTY FIVE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mdxn-b.wav,SEVEN FIFTEEN NINETEEN SEVENTY,2.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-meab-b.wav,SIX SIXTEEN SIXTY,3.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-meht-b.wav,FOUR SEVEN SIXTY FOUR,2.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mema-b.wav,F E B ONE EIGHT ONE NINE SIX FOUR,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mewl-b.wav,TWELVE FOUR SIXTY SEVEN,3.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mfaa-b.wav,TEN THIRTY ONE FIFTY EIGHT,2.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mgah-b.wav,AUGUST TWENTY SECOND NINETEEN SIXTY ONE,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjbh-b.wav,SEVEN TWENTY NINE FIFTY EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjda-b.wav,JANUARY TWELFTH NINETEEN SIXTY SIX,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjdr-b.wav,OH SIX OH SEVEN SIX SIX,2.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjes-b.wav,AUGUST TWENTY SECOND NINETEEN SIXTY NINE,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjgk-b.wav,JUNE TWENTY THIRD NINETEEN SIXTY NINE,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjhp-b.wav,SEVEN SEVENTEEN FIFTY SEVEN,2.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mjjs2-b.wav,FEBRUARY EIGHTH NINETEEN FIFTY TWO,4.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mkdb-b.wav,MARCH TWENTY FIFTH NINETEEN SIXTY SEVEN,2.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mkem-b.wav,MAY NINTH SIXTY TWO,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmaf-b.wav,SEPTEMBER SIXTH NINETEEN SIXTY SEVEN,3.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmal-b.wav,TEN TWELVE SIXTY SEVEN,1.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmdg-b.wav,TWO TWENTY FOUR FORTY NINE,3.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmkw-b.wav,EIGHTEEN FEBRUARY NINETEEN SEVENTY,3.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmsh-b.wav,APRIL THIRTIETH NINETEEN SIXTY NINE,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mmtm-b.wav,AUGUST TWENTY FOURTH NINETEEN FIFTY TWO,2.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mnfe-b.wav,FOUR TWENTY EIGHT SEVENTY ONE,2.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mnjl-b.wav,TWELVE NINETEEN SIXTY NINE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mrab-b.wav,THREE TWENTY EIGHT SIXTY ONE,2.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mrcb-b.wav,OCTOBER THIRTIETH NINETEEN SIXTY ONE,2.8
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mrjc2-b.wav,FIVE TWO FIVE FIVE FIVE,3.5
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mrmg-b.wav,ONE SEVEN FORTY SEVEN,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mscg2-b.wav,THREE ELEVEN SIXTY SEVEN,3.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-msct-b.wav,NINE THIRTY SIXTY FIVE,2.3
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-msjm-b.wav,TWELVE TWENTY FOUR SIXTY EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-msjr-b.wav,ONE THIRTY ONE SIXTY THREE,2.4
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mskh-b.wav,SIX TWENTY SIX SIXTY THREE,2.6
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-msmn-b.wav,S E P T E M B E R ONE TWO ONE NINE FIVE NINE,5.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-msrb-b.wav,SIX THREE SIXTY EIGHT,2.2
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mtcv-b.wav,ONE TWO SEVEN SIX THREE,2.9
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mtje-b.wav,TEN TWENTY EIGHT SIXTY NINE,2.0
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mtos-b.wav,TWELVE TEN SIXTY NINE,2.1
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mtxj-b.wav,OCTOBER TWENTY THIRD NINETEEN SIXTY SEVEN,2.7
/home/jovyan/repos/asr_final_project/an4/train/an4/wav/cen8-mwhw-b.wav,ELEVEN SEVENTEEN FIFTY ONE,2.2
